date,title,album,lyricist,hungama_id,provider,genre,actor_list,language,singers,shortUrl,keywords
1978,Salame-Ishq Meri Jaan,Muqaddar Ka Sikandar,{'Prakash Mehra'},1845225,hungama,,"{'Lata Mangeshkar', 'Kishore Kumar'}",Hindi,"{'Lata Mangeshkar', 'Kishore Kumar'}",https://www.hungama.com/song/salame-ishq-meri-jaan/1845225/,"{'Lata Mangeshkar', 'Muqaddar Ka Sikandar', 'Kishore Kumar', 'Prakash Mehra', 'Salame-Ishq Meri Jaan'}"
1970,Sanam Tu Bewafa Ke Naam Se,Khilona (1970),{'Anand Bakshi'},1849549,hungama,,{'Lata Mangeshkar'},Hindi,{'Lata Mangeshkar'},https://www.hungama.com/song/sanam-tu-bewafa-ke-naam-se/1849549/,"{'Lata Mangeshkar', 'Anand Bakshi', 'Sanam Tu Bewafa Ke Naam Se', 'Khilona (1970)'}"
1981,Yeh Kya Jagah Hai Doston,Umrao Jaan,{'Shahryar'},1957618,hungama,,{'Asha Bhosle'},Hindi,{'Asha Bhosle'},https://www.hungama.com/song/yeh-kya-jagah-hai-doston/1957618/,"{'Yeh Kya Jagah Hai Doston', 'Umrao Jaan', 'Asha Bhosle', 'Shahryar'}"
1983,Chubti Hai,Mandi,{'Insha'},361163,hungama,,{'Asha Bhosle'},Hindi,{'Asha Bhosle'},https://www.hungama.com/song/chubti-hai/361163/,"{'Insha', 'Mandi', 'Chubti Hai', 'Asha Bhosle'}"
1962,Bada Qatil Hai,China Town,{'Majrooh Sultanpuri'},1853225,hungama,,"{'Mohammed Rafi', 'Asha Bhosle'}",Hindi,"{'Mohammed Rafi', 'Asha Bhosle'}",https://www.hungama.com/song/bada-qatil-hai/1853225/,"{'Majrooh Sultanpuri', 'Asha Bhosle', 'Bada Qatil Hai', 'Mohammed Rafi', 'China Town'}"
2015,Teri Katili Nigahon Ne Mara,Jaanisaar,{'Traditional'},15212326,hungama,,{'Malini Awasthi'},Hindi,{'Malini Awasthi'},https://www.hungama.com/song/teri-katili-nigahon-ne-mara/15212326/,"{'Traditional', 'Teri Katili Nigahon Ne Mara', 'Jaanisaar', 'Malini Awasthi'}"
2006,Main Na Mil Saku Jo Tumse,Umrao Jaan,{'Javed Akhtar'},286054,hungama,,{'Alka Yagnik'},Hindi,{'Alka Yagnik'},https://www.hungama.com/song/main-na-mil-saku-jo-tumse/286054/,"{'Umrao Jaan', 'Alka Yagnik', 'Javed Akhtar', 'Main Na Mil Saku Jo Tumse'}"
1964,Ada Qatil Nazar Barke Bala,Gazal,{'Sahir Ludhianvi'},1846893,hungama,,{'Asha Bhosle'},Hindi,{'Asha Bhosle'},https://www.hungama.com/song/ada-qatil-nazar-barke-bala/1846893/,"{'Ada Qatil Nazar Barke Bala', 'Gazal', 'Sahir Ludhianvi', 'Asha Bhosle'}"
1982,Yeh Pyar Tha Ya Kuchh Aur Tha,Prem Rog,{'Santosh Anand'},1847644,hungama,,"{'Anwar', 'Sudha Malhotra'}",Hindi,"{'Anwar', 'Sudha Malhotra'}",https://www.hungama.com/song/yeh-pyar-tha-ya-kuchh-aur-tha/1847644/,"{'Santosh Anand', 'Yeh Pyar Tha Ya Kuchh Aur Tha', 'Prem Rog', 'Anwar', 'Sudha Malhotra'}"
1966,Khuda Huzoor Ko,Sawan Ki Ghata,{'S.H. Bihari'},1850791,hungama,,"{'Usha Mangeshkar', 'Asha Bhosle'}",Hindi,"{'Usha Mangeshkar', 'Asha Bhosle'}",https://www.hungama.com/song/khuda-huzoor-ko/1850791/,"{'S.H. Bihari', 'Asha Bhosle', 'Usha Mangeshkar', 'Khuda Huzoor Ko', 'Sawan Ki Ghata'}"
2006,Jaam-e-mohabbat,Yatra (Hindi),{'Ahmed Wasi'},2154872,hungama,,{'Asha Bhosle'},Hindi,{'Asha Bhosle'},https://www.hungama.com/song/jaam-e-mohabbat/2154872/,"{'Ahmed Wasi', 'Yatra (Hindi)', 'Asha Bhosle', 'Jaam-e-mohabbat'}"
1981,Qubool Kijiye,Dard (1981),{'Naqsh Lyallpuri'},2136128,hungama,,{'Asha Bhosle'},Hindi,{'Asha Bhosle'},https://www.hungama.com/song/qubool-kijiye/2136128/,"{'Qubool Kijiye', 'Naqsh Lyallpuri', 'Asha Bhosle', 'Dard (1981)'}"
2002,Maar Daala,Devdas,{'various artists'},359604,hungama,,{'Various Artists'},Hindi,{'Various Artists'},https://www.hungama.com/song/maar-daala/359604/,"{'Devdas', 'various artists', 'Maar Daala', 'Various Artists'}"
2006,Salaam,Umrao Jaan,{'Javed Akhtar'},286050,hungama,,{'Alka Yagnik'},Hindi,{'Alka Yagnik'},https://www.hungama.com/song/salaam/286050/,"{'Salaam', 'Umrao Jaan', 'Alka Yagnik', 'Javed Akhtar'}"
2002,Kaahe Chhed,Devdas,{'Pandit Birju Maharaj'},359606,hungama,,"{'Madhuri Dixit', 'Pandit Birju Maharaj'}",Hindi,"{'Madhuri Dixit', 'Pandit Birju Maharaj'}",https://www.hungama.com/song/kaahe-chhed/359606/,"{'Devdas', 'Madhuri Dixit', 'Pandit Birju Maharaj', 'Kaahe Chhed'}"
1965,Kaatru Vaanga,Kalangarai Vilakkam,{'Vaali'},1922120,hungama,,{'T.M. Soundararajan'},Tamil,{'T.M. Soundararajan'},https://www.hungama.com/song/kaatru-vaanga/1922120/,"{'Vaali', 'Kalangarai Vilakkam', 'T.M. Soundararajan', 'Kaatru Vaanga'}"
1962,Kodi Assainthathum (Revival),Paarthaal Pasi Theerum,{'Kannadhasan'},1920362,hungama,,"{'P. Susheela', 'T.M. Soundararajan'}",Tamil,"{'P. Susheela', 'T.M. Soundararajan'}",https://www.hungama.com/song/kodi-assainthathum-%28revival%29/1920362/,"{'P. Susheela', 'T.M. Soundararajan', 'Paarthaal Pasi Theerum', 'Kodi Assainthathum (Revival)', 'Kannadhasan'}"
1965,Odum Megangalae,Aayiratthil Oruvan,{'Kannadasan'},2093261,hungama,,{'T.M.Soundararajan'},Tamil,{'T.M.Soundararajan'},https://www.hungama.com/song/odum-megangalae/2093261/,"{'Kannadasan', 'Aayiratthil Oruvan', 'Odum Megangalae', 'T.M.Soundararajan'}"
1975,Poo Mazhai Thoovi,Ninaitthathai Mudippavan,{'Pulamaipithan'},2099353,hungama,,{'T.M. Soundararajan'},Tamil,{'T.M. Soundararajan'},https://www.hungama.com/song/poo-mazhai-thoovi/2099353/,"{'Poo Mazhai Thoovi', 'Ninaitthathai Mudippavan', 'Pulamaipithan', 'T.M. Soundararajan'}"
1971,Kadaloram,Rickshawkaran,{'Vaali'},1924568,hungama,,{'T.M. Soundararajan'},Tamil,{'T.M. Soundararajan'},https://www.hungama.com/song/kadaloram/1924568/,"{'Kadaloram', 'Vaali', 'Rickshawkaran', 'T.M. Soundararajan'}"
1975,Naalai Namathe,Naalai Namathey,{'Vaali'},2099118,hungama,,"{'S. P. Balasubrahmanyam', 'T.M. Soundararajan'}",Tamil,"{'S. P. Balasubrahmanyam', 'T.M. Soundararajan'}",https://www.hungama.com/song/naalai-namathe/2099118/,"{'Naalai Namathey', 'Naalai Namathe', 'Vaali', 'S. P. Balasubrahmanyam', 'T.M. Soundararajan'}"
1963,Oru Thai Makkal Naam,Aanandha Jyothi,{'Kannadasan'},1916477,hungama,,"{'Chorus', 'T.M. Soundararajan'}",Tamil,"{'Chorus', 'T.M. Soundararajan'}",https://www.hungama.com/song/oru-thai-makkal-naam/1916477/,"{'Chorus', 'Aanandha Jyothi', 'Kannadasan', 'Oru Thai Makkal Naam', 'T.M. Soundararajan'}"
1966,Naan Paarthathile,Anbe Vaa,{'Vaali'},1918007,hungama,,"{'P. Susheela', 'T.M. Soundararajan'}",Tamil,"{'P. Susheela', 'T.M. Soundararajan'}",https://www.hungama.com/song/naan-paarthathile/1918007/,"{'P. Susheela', 'Naan Paarthathile', 'Vaali', 'Anbe Vaa', 'T.M. Soundararajan'}"
1964,Kodutthathellam Kodutthan,Padagotti,{'Vaali'},2101294,hungama,,{'T.M. Soundararajan'},Tamil,{'T.M. Soundararajan'},https://www.hungama.com/song/kodutthathellam-kodutthan/2101294/,"{'Padagotti', 'Vaali', 'Kodutthathellam Kodutthan', 'T.M. Soundararajan'}"
1964,Moondrezhithil En,Deiva Thaai,{'Vaali'},1918185,hungama,,{'T.M. Soundararajan'},Tamil,{'T.M. Soundararajan'},https://www.hungama.com/song/moondrezhithil-en/1918185/,"{'Moondrezhithil En', 'Vaali', 'Deiva Thaai', 'T.M. Soundararajan'}"
1965,Anbulla Maan Vizhiye,Kuzhandaiyum Deivamum,{'Vaali'},2098155,hungama,,"{'P. Susheela', 'T.M. Soundararajan'}",Tamil,"{'P. Susheela', 'T.M. Soundararajan'}",https://www.hungama.com/song/anbulla-maan-vizhiye/2098155/,"{'P. Susheela', 'Anbulla Maan Vizhiye', 'Vaali', 'Kuzhandaiyum Deivamum', 'T.M. Soundararajan'}"
2008,I Love You,Moggina Manasu,{'K.Kalyan'},1422391,hungama,,{'Sonu'},Kannada,{'Sonu'},https://www.hungama.com/song/i-love-you/1422391/,"{'Sonu', 'I Love You', 'Moggina Manasu', 'K.Kalyan'}"
2014,Kaarmoda Saridhu,Mr. & Mrs. Ramachari,{'Ghouse Peer'},4304444,hungama,,{'Rajesh Krishna'},Kannada,{'Rajesh Krishna'},https://www.hungama.com/song/kaarmoda-saridhu/4304444/,"{'Kaarmoda Saridhu', 'Rajesh Krishna', 'Ghouse Peer', 'Mr. & Mrs. Ramachari'}"
2012,Drama Hitavachana,Drama,{'Yogaraj Bhat'},1603588,hungama,,{'Tippu'},Kannada,{'Tippu'},https://www.hungama.com/song/drama-hitavachana/1603588/,"{'Yogaraj Bhat', 'Tippu', 'Drama Hitavachana', 'Drama'}"
2013,Loveenalli Bidre,Raja Huli,{'Hamsalekha'},14986163,hungama,,"{'Shamitha Malnad', 'Hemanth'}",Kannada,"{'Shamitha Malnad', 'Hemanth'}",https://www.hungama.com/song/loveenalli-bidre/14986163/,"{'Raja Huli', 'Shamitha Malnad', 'Loveenalli Bidre', 'Hemanth', 'Hamsalekha'}"
2015,Annange Love Aagidhe,Master Piece,{'Manju Mandavya'},16949835,hungama,,"{'Chikkanna', 'Yash'}",Kannada,"{'Chikkanna', 'Yash'}",https://www.hungama.com/song/annange-love-aagidhe/16949835/,"{'Yash', 'Annange Love Aagidhe', 'Master Piece', 'Manju Mandavya', 'Chikkanna'}"
2015,Ninnalle,Endendigu,{'K. Kalyan'},5857220,hungama,,"{'Shreya Ghoshal', 'Sonu Nigam'}",Kannada,"{'Shreya Ghoshal', 'Sonu Nigam'}",https://www.hungama.com/song/ninnalle/5857220/,"{'Sonu Nigam', 'Endendigu', 'K. Kalyan', 'Ninnalle', 'Shreya Ghoshal'}"
2013,Falling in Love,Raja Huli,{'Yogaraj Bhat'},14986167,hungama,,{'V. Harikrishna'},Kannada,{'V. Harikrishna'},https://www.hungama.com/song/falling-in-love/14986167/,"{'Falling in Love', 'Yogaraj Bhat', 'Raja Huli', 'V. Harikrishna'}"
2016,Mirzya,Mirzya - Dare To Love,{'Gulzar'},20993434,hungama,,"{'Akhtar Chinnal', 'Nooran Sisters', 'Sain Zahoor', 'Daler Mehndi'}",Hindi,"{'Akhtar Chinnal', 'Nooran Sisters', 'Sain Zahoor', 'Daler Mehndi'}",https://www.hungama.com/song/mirzya/20993434/,"{'Mirzya', 'Akhtar Chinnal', 'Daler Mehndi', 'Mirzya - Dare To Love', 'Gulzar', 'Sain Zahoor', 'Nooran Sisters'}"
2010,Zor Ka Jhatka Haye,Action Replayy,{'Irshad Kamil'},380323,hungama,,"{'Richa Sharma', 'Daler Mehndi', 'Pritam'}",Hindi,"{'Richa Sharma', 'Daler Mehndi', 'Pritam'}",https://www.hungama.com/song/zor-ka-jhatka-haye/380323/,"{'Richa Sharma', 'Irshad Kamil', 'Daler Mehndi', 'Action Replayy', 'Zor Ka Jhatka Haye', 'Pritam'}"
1997,Na Na Na Na Re,Mrityudaata,{'Sameer'},287824,hungama,,"{'Sudesh Bhosle', 'Chorus'}",Hindi,"{'Sudesh Bhosle', 'Chorus'}",https://www.hungama.com/song/na-na-na-na-re/287824/,"{'Chorus', 'Sameer', 'Mrityudaata', 'Sudesh Bhosle', 'Na Na Na Na Re'}"
2007,Nachley,Lakeer,{'Mehboob'},288647,hungama,,"{'Kunal Ganjawala', 'Daler Mehndi'}",Hindi,"{'Kunal Ganjawala', 'Daler Mehndi'}",https://www.hungama.com/song/nachley/288647/,"{'Nachley', 'Daler Mehndi', 'Mehboob', 'Kunal Ganjawala', 'Lakeer'}"
2013,Aila Re Aila,Khatta Meetha,{'Nitin Raikwar'},375169,hungama,,"{'Kalpana Patowary', 'Daler Mehndi', 'Pritam'}",Hindi,"{'Kalpana Patowary', 'Daler Mehndi', 'Pritam'}",https://www.hungama.com/song/aila-re-aila/375169/,"{'Kalpana Patowary', 'Daler Mehndi', 'Khatta Meetha', 'Nitin Raikwar', 'Pritam', 'Aila Re Aila'}"
2007,Halla Bol,Dhan Dhana Dhan Goal,{'Javed Akhtar'},286266,hungama,,"{'Daler Mehndi', 'Pritam'}",Hindi,"{'Daler Mehndi', 'Pritam'}",https://www.hungama.com/song/halla-bol/286266/,"{'Dhan Dhana Dhan Goal', 'Daler Mehndi', 'Javed Akhtar', 'Halla Bol', 'Pritam'}"
2016,Yeh Wadiyan Doodiyan Kohre Ki,Mirzya - Dare To Love,{'Gulzar'},21228205,hungama,,{'Daler Mehndi'},Hindi,{'Daler Mehndi'},https://www.hungama.com/song/yeh-wadiyan-doodiyan-kohre-ki/21228205/,"{'Yeh Wadiyan Doodiyan Kohre Ki', 'Mirzya - Dare To Love', 'Gulzar', 'Daler Mehndi'}"
2013,Lena Dena,Commando - A One Man Army,{'Mayur Puri'},1768788,hungama,,{'Daler Mehndi'},Hindi,{'Daler Mehndi'},https://www.hungama.com/song/lena-dena/1768788/,"{'Lena Dena', 'Commando - A One Man Army', 'Mayur Puri', 'Daler Mehndi'}"
2007,Kudiyan Shaher Diyan,Arjun Pandit,{'Javed Akhtar'},288082,hungama,,{'Alka Yagnik'},Hindi,{'Alka Yagnik'},https://www.hungama.com/song/kudiyan-shaher-diyan/288082/,"{'Arjun Pandit', 'Kudiyan Shaher Diyan', 'Alka Yagnik', 'Javed Akhtar'}"
2019,Jagga Jiteya,Uri - The Surgical Strike,{'Kumaar'},45297951,hungama,,"{'Shashwat Sachdev', 'Dee Mc', 'Daler Mehndi'}",Hindi,"{'Shashwat Sachdev', 'Dee Mc', 'Daler Mehndi'}",https://www.hungama.com/song/jagga-jiteya/45297951/,"{'Jagga Jiteya', 'Kumaar', 'Shashwat Sachdev', 'Dee Mc', 'Daler Mehndi', 'Uri - The Surgical Strike'}"
2012,Hum Toh Hain Cappuccino (UP Bihar Lootne),Kyaa Super Kool Hain Hum,{'Kumaar'},1458109,hungama,,"{'Riteish Deshmukh', 'Sukhwinder Singh', 'Daler Mehndi', 'Swaroop'}",Hindi,"{'Riteish Deshmukh', 'Sukhwinder Singh', 'Daler Mehndi', 'Swaroop'}",https://www.hungama.com/song/hum-toh-hain-cappuccino-%28up-bihar-lootne%29/1458109/,"{'Hum Toh Hain Cappuccino (UP Bihar Lootne)', 'Kumaar', 'Sukhwinder Singh', 'Riteish Deshmukh', 'Daler Mehndi', 'Swaroop', 'Kyaa Super Kool Hain Hum'}"
2017,Kudiya Shehar Di,Poster Boys,{'Shabbir Ahmed'},28878223,hungama,,"{'Neha Kakkar', 'Daler Mehndi'}",Hindi,"{'Neha Kakkar', 'Daler Mehndi'}",https://www.hungama.com/song/kudiya-shehar-di/28878223/,"{'Neha Kakkar', 'Daler Mehndi', 'Kudiya Shehar Di', 'Shabbir Ahmed', 'Poster Boys'}"
2011,Dulha Mil Gaya,Dulha Mil Gaya,{'Mudassar Aziz'},350966,hungama,,{'Daler Mehndi'},Hindi,{'Daler Mehndi'},https://www.hungama.com/song/dulha-mil-gaya/350966/,"{'Mudassar Aziz', 'Daler Mehndi', 'Dulha Mil Gaya'}"
2017,Jiyo Re Bahubali,Bahubali- The Conclusion,{'Manoj Muntashir'},36223540,hungama,,"{'Daler Mehndi', 'Ramya Behara', 'Sanjeev Chimmalgi'}",Hindi,"{'Daler Mehndi', 'Ramya Behara', 'Sanjeev Chimmalgi'}",https://www.hungama.com/song/jiyo-re-bahubali/36223540/,"{'Jiyo Re Bahubali', 'Daler Mehndi', 'Ramya Behara', 'Sanjeev Chimmalgi', 'Bahubali- The Conclusion', 'Manoj Muntashir'}"
2008,Bhootni Ke,Singh Is Kinng,{'Mayur Puri'},2155069,hungama,,"{'Daler Mehndi', 'Pritam'}",Hindi,"{'Daler Mehndi', 'Pritam'}",https://www.hungama.com/song/bhootni-ke/2155069/,"{'Singh Is Kinng', 'Bhootni Ke', 'Daler Mehndi', 'Mayur Puri', 'Pritam'}"
2016,Raj Karega Khalsa,A Flying Jatt,{'Priya Saraiya'},36223505,hungama,,"{'Daler Mehndi', 'Navraj Hans'}",Hindi,"{'Daler Mehndi', 'Navraj Hans'}",https://www.hungama.com/song/raj-karega-khalsa/36223505/,"{'Raj Karega Khalsa', 'Daler Mehndi', 'Priya Saraiya', 'Navraj Hans', 'A Flying Jatt'}"
2019,Nadhoo Khan (Title Track),Nadhoo Khan,{'Daler Mehndi'},48076285,hungama,,{'Daler Mehndi'},Punjabi,{'Daler Mehndi'},https://www.hungama.com/song/nadhoo-khan-%28title-track%29/48076285/,"{'Nadhoo Khan', 'Daler Mehndi', 'Nadhoo Khan (Title Track)'}"
2010,Chamki Jawaani,Yamla Pagla Deewana,{'Anu Malik'},386479,hungama,,"{'Master Salim', 'Daler Mehndi', 'Mamta Sharma'}",Hindi,"{'Master Salim', 'Daler Mehndi', 'Mamta Sharma'}",https://www.hungama.com/song/chamki-jawaani/386479/,"{'Master Salim', 'Daler Mehndi', 'Chamki Jawaani', 'Anu Malik', 'Yamla Pagla Deewana', 'Mamta Sharma'}"
2008,Balla Utha Chhakka Laga,Victory,{'Syed Gulrez'},341823,hungama,,"{'Sukhwinder Singh', 'Daler Mehndi'}",Hindi,"{'Sukhwinder Singh', 'Daler Mehndi'}",https://www.hungama.com/song/balla-utha-chhakka-laga/341823/,"{'Balla Utha Chhakka Laga', 'Sukhwinder Singh', 'Daler Mehndi', 'Syed Gulrez', 'Victory'}"
2017,Tu Jit Jawna,Firangi,{''},36698847,hungama,,{'Daler Mehndi'},Hindi,{'Daler Mehndi'},https://www.hungama.com/song/tu-jit-jawna/36698847/,"{'', 'Tu Jit Jawna', 'Daler Mehndi', 'Firangi'}"
1989,Mere Hathon Men Nau Nau Churiyan,Chandni (1989),{'Anand Bakshi'},2095712,hungama,Soundtrack,{'Lata Mangeshkar'},Hindi,{'Lata Mangeshkar'},https://www.hungama.com/song/mere-hathon-men-nau-nau-churiyan/2095712/,"{'Lata Mangeshkar', 'Chandni (1989)', 'Anand Bakshi', 'Mere Hathon Men Nau Nau Churiyan'}"
1983,Nainon Men Sapna.,Himmatwala (1983),{'Indeevar'},2096841,hungama,Soundtrack,"{'Lata Mangeshkar', 'Kishore Kumar'}",Hindi,"{'Lata Mangeshkar', 'Kishore Kumar'}",https://www.hungama.com/song/nainon-men-sapna./2096841/,"{'Lata Mangeshkar', 'Kishore Kumar', 'Himmatwala (1983)', 'Indeevar', 'Nainon Men Sapna.'}"
1991,Chudiyan Khanak Gayeen,Lamhe,{'Anand Bakshi'},2098193,hungama,Soundtrack,"{'Lata Mangeshkar', 'Ila Arun'}",Hindi,"{'Lata Mangeshkar', 'Ila Arun'}",https://www.hungama.com/song/chudiyan-khanak-gayeen/2098193/,"{'Lata Mangeshkar', 'Chudiyan Khanak Gayeen', 'Lamhe', 'Anand Bakshi', 'Ila Arun'}"
1986,"Gori Ka Sajan, Sajan Ki Gori",Aakhree Raasta,{'Anand Bakshi'},286707,hungama,Soundtrack,{'Munna Aziz'},Hindi,{'Munna Aziz'},https://www.hungama.com/song/gori-ka-sajan%2C-sajan-ki-gori/286707/,"{'Aakhree Raasta', 'Anand Bakshi', 'Gori Ka Sajan, Sajan Ki Gori', 'Munna Aziz'}"
1989,Chandni O Meri Chandni Chandni,Chandni O Meri Chandni,{'Saikat Mukherjee'},1984758,hungama,Instrumental,{'Saikat Mukherjee'},Hindi,{'Saikat Mukherjee'},https://www.hungama.com/song/chandni-o-meri-chandni-chandni/1984758/,"{'Saikat Mukherjee', 'Chandni O Meri Chandni Chandni', 'Chandni O Meri Chandni'}"
1986,Har Kisiko Nahin Milta Yahan Pyar,Janbaaz,{'Indivar'},359791,hungama,Soundtrack,"{'Manhar Udhas', 'Sadhana Sargam'}",Hindi,"{'Manhar Udhas', 'Sadhana Sargam'}",https://www.hungama.com/song/har-kisiko-nahin-milta-yahan-pyar/359791/,"{'Janbaaz', 'Har Kisiko Nahin Milta Yahan Pyar', 'Manhar Udhas', 'Indivar', 'Sadhana Sargam'}"
1983,Aye Zindagi Gale Lagaa Le,,{'Gulzar'},18048122,hungama,Soundtrack,"{'Suresh Wadkar', 'Ilaiyaraaja'}",Hindi,"{'Suresh Wadkar', 'Ilaiyaraaja'}",https://www.hungama.com/song/aye-zindagi-gale-lagaa-le/18048122/,"{'', 'Aye Zindagi Gale Lagaa Le', 'Suresh Wadkar', 'Ilaiyaraaja', 'Gulzar'}"
2012,Navrai Majhi,English Vinglish,{'Swanand Kirkire'},1557967,hungama,Soundtrack,"{'Sunidhi Chauhan', 'Swanand Kirkire', 'Neelambari Kirkire', 'Natalie Ram'}",Hindi,"{'Sunidhi Chauhan', 'Swanand Kirkire', 'Neelambari Kirkire', 'Natalie Ram'}",https://www.hungama.com/song/navrai-majhi/1557967/,"{'Sunidhi Chauhan', 'Natalie Ram', 'Neelambari Kirkire', 'Navrai Majhi', 'Swanand Kirkire', 'English Vinglish'}"
1983,Taki Oh Taki,Himmatwala (1983),{'Indeevar'},2147142,hungama,Soundtrack,"{'Kishore Kumar', 'Asha Bhosle'}",Hindi,"{'Kishore Kumar', 'Asha Bhosle'}",https://www.hungama.com/song/taki-oh-taki/2147142/,"{'Kishore Kumar', 'Asha Bhosle', 'Himmatwala (1983)', 'Indeevar', 'Taki Oh Taki'}"
1983,Neele Neele Ambar Par Female Version,,{'Shyamlal Harlal Rai Indivar'},18048132,hungama,Soundtrack,"{'Kalyanji Anandji', 'Sadhana Sargam'}",Hindi,"{'Kalyanji Anandji', 'Sadhana Sargam'}",https://www.hungama.com/song/neele-neele-ambar-par-female-version/18048132/,"{'', 'Kalyanji Anandji', 'Shyamlal Harlal Rai Indivar', 'Neele Neele Ambar Par Female Version', 'Sadhana Sargam'}"
1986,"Main Teri Dushman,Dushman Tu Mera",Nagina,{'Anand Bakshi'},286754,hungama,Soundtrack,{'Lata Mangeshkar'},Hindi,{'Lata Mangeshkar'},https://www.hungama.com/song/main-teri-dushman%2Cdushman-tu-mera/286754/,"{'Lata Mangeshkar', 'Anand Bakshi', 'Nagina', 'Main Teri Dushman,Dushman Tu Mera'}"
1991,Kabhi Main Kahoon,Lamhe,{'Anand Bakshi'},2098191,hungama,Soundtrack,"{'Lata Mangeshkar', 'Hariharan'}",Hindi,"{'Lata Mangeshkar', 'Hariharan'}",https://www.hungama.com/song/kabhi-main-kahoon/2098191/,"{'Lata Mangeshkar', 'Hariharan', 'Anand Bakshi', 'Lamhe', 'Kabhi Main Kahoon'}"
1993,Tu Roop Ki Rani Tu Choron Ka Raja,Roop Ki Rani Choron Ka Raja (1993),{'Javed Akhtar'},1956019,hungama,Soundtrack,"{'Amit Kumar', 'Kavita Krishnamurthy'}",Hindi,"{'Amit Kumar', 'Kavita Krishnamurthy'}",https://www.hungama.com/song/tu-roop-ki-rani-tu-choron-ka-raja/1956019/,"{'Amit Kumar', 'Tu Roop Ki Rani Tu Choron Ka Raja', 'Kavita Krishnamurthy', 'Javed Akhtar', 'Roop Ki Rani Choron Ka Raja (1993)'}"
1984,Tohfa Tohfa Tohfa,Tohfa,{'Indivar'},360148,hungama,Soundtrack,"{'Kishore Kumar', 'Asha Bhosle'}",Hindi,"{'Kishore Kumar', 'Asha Bhosle'}",https://www.hungama.com/song/tohfa-tohfa-tohfa/360148/,"{'Tohfa', 'Kishore Kumar', 'Asha Bhosle', 'Indivar', 'Tohfa Tohfa Tohfa'}"
2012,English Vinglish Female,English Vinglish,{'Swanand Kirkire'},1557963,hungama,Soundtrack,{'Shilpa Rao'},Hindi,{'Shilpa Rao'},https://www.hungama.com/song/english-vinglish-female/1557963/,"{'Swanand Kirkire', 'Shilpa Rao', 'English Vinglish Female', 'English Vinglish'}"
1998,Chaiyya Chaiyya,Dil Se (Original Motion Picture Soundtrack),{'Gulzar'},53803765,hungama,World,"{'Sapna Awasthi', 'Sukhwinder Singh'}",Hindi,"{'Sapna Awasthi', 'Sukhwinder Singh'}",https://www.hungama.com/song/chaiyya-chaiyya/53803765/,"{'Sukhwinder Singh', 'Chaiyya Chaiyya', 'Dil Se (Original Motion Picture Soundtrack)', 'Sapna Awasthi', 'Gulzar'}"
1996,Tan Tana Tan Tan,Judwaa (Original Motion Picture Soundtrack),{'Dev Kohli'},53810307,hungama,World,"{'Poornima', 'Abhijeet'}",Hindi,"{'Poornima', 'Abhijeet'}",https://www.hungama.com/song/tan-tana-tan-tan/53810307/,"{'Judwaa (Original Motion Picture Soundtrack)', 'Abhijeet', 'Dev Kohli', 'Poornima', 'Tan Tana Tan Tan'}"
1992,Saat Samundar Paar (Music),Vishwatma,{'Anand Bakshi'},2104169,hungama,Soundtrack,{'Sadhana Sargam'},Hindi,{'Sadhana Sargam'},https://www.hungama.com/song/saat-samundar-paar-%28music%29/2104169/,"{'Vishwatma', 'Saat Samundar Paar (Music)', 'Anand Bakshi', 'Sadhana Sargam'}"
1993,Ye Kaali Kaali Aankhen,Baazigar (Original Motion Picture Soundtrack),{'Dev Kohli'},53807413,hungama,World,"{'Kumar Sanu', 'Anu Malik'}",Hindi,"{'Kumar Sanu', 'Anu Malik'}",https://www.hungama.com/song/ye-kaali-kaali-aankhen/53807413/,"{'Kumar Sanu', 'Ye Kaali Kaali Aankhen', 'Dev Kohli', 'Baazigar (Original Motion Picture Soundtrack)', 'Anu Malik'}"
1999,Shahar Ki Ladki,,{'Deepak Chaudhary'},287854,hungama,Soundtrack,{'Chandra Dixit'},Hindi,{'Chandra Dixit'},https://www.hungama.com/song/shahar-ki-ladki/287854/,"{'', 'Shahar Ki Ladki', 'Deepak Chaudhary', 'Chandra Dixit'}"
2017,Too Cheez Badi Hain,Khiladi Kumar's - Smashing Hits!!,{'Anand Bakshi'},53810646,hungama,World,"{'Kavita Krishnamurthy', 'Udit Narayan'}",Hindi,"{'Kavita Krishnamurthy', 'Udit Narayan'}",https://www.hungama.com/song/too-cheez-badi-hain/53810646/,"{'Kavita Krishnamurthy', 'Too Cheez Badi Hain', 'Anand Bakshi', ""Khiladi Kumar's - Smashing Hits!!"", 'Udit Narayan'}"
1991,Jooma Chumma De De,Hum,{'Anand Bakshi'},2096889,hungama,Soundtrack,"{'Sudesh Bhosle', 'Kavita Krishnamurthy'}",Hindi,"{'Sudesh Bhosle', 'Kavita Krishnamurthy'}",https://www.hungama.com/song/jooma-chumma-de-de/2096889/,"{'Jooma Chumma De De', 'Kavita Krishnamurthy', 'Sudesh Bhosle', 'Anand Bakshi', 'Hum'}"
